"","Tsize","rep","R2","RMSE","TvsS","BSm","BTm"
"1",20,1,0.286638167508214,44.6032715901256,0.000798740972102613,-41.7008837699042,38.3492762920675
"2",20,2,0.404598884995348,33.9195766969607,0.000362901647128883,-45.9173864360017,19.6550243810849
"3",20,3,0.399361611427596,40.0155338008463,0.00109005437833928,-50.5497930531542,24.7744399094204
"4",20,4,0.239590766119245,41.5506123407365,0.0156713369591866,-40.5511989320615,13.7136179643485
"5",20,5,0.122023182627957,34.9058078647042,0.0146080097250383,-41.810376354956,-12.3245159463461
"6",20,6,0.438939529067522,55.7421858387055,0.00332238760086673,-43.9239451007861,42.2514347713932
"7",20,7,0.268975599139847,45.1805883425703,0.0012556030616959,-40.7431443019214,41.0109193847494
"8",20,8,0.289648144331527,41.5216090821436,0.0179944001652594,-46.0304007154394,7.07700903564276
"9",20,9,0.302260119177049,41.9254175481489,0.000498873745291085,-38.4979209562761,43.7136183125587
"10",20,10,0.334971475596189,47.0953555768168,0.00138286269500319,-39.6352499423993,36.7232958824622
"11",20,11,0.284514153633838,39.6769187549072,0.00429916137744688,-55.0410661151406,11.0526730335225
"12",20,12,0.358528026613965,43.4006907749966,0.0018006583809788,-54.1983323314345,18.2853108456042
"13",20,13,0.230269313712026,40.1473819367272,0.0394225556104184,-32.1928528544149,16.6308223166299
"14",20,14,0.331008814618265,40.8756522225744,0.000907671846112063,-39.5243299449455,35.5730276904275
"15",20,15,0.418452381540991,42.0430613693438,0.00200847718180065,-39.9989951801471,34.4971252491665
"16",20,16,0.0664292681310608,40.8145607297413,0.0874363827705366,-37.5215500602643,-4.47761397847362
"17",20,17,0.342844016453708,40.5815973512765,0.00275913336212661,-34.3086308880733,34.8491609577616
"18",20,18,0.341990445541324,34.506209798428,0.0033519221057184,-38.7542705096337,16.7216325254083
"19",20,19,0.355894434549581,40.5829820523645,0.000867268004793177,-44.2465286317815,30.4325989587635
"20",20,20,0.230562540724226,46.0965334543108,0.00608383443993034,-46.2487587383203,23.1062669562695
"21",20,21,0.315155508948702,42.3162415402805,0.0028490419383437,-41.2929249829864,23.3715599247722
"22",20,22,0.406325014271879,37.9356694988298,0.00105099565193373,-53.744705336973,16.8863609555856
"23",20,23,0.342340732896184,41.2666266034952,0.0391157187038345,-46.6375984629918,-12.8150276810778
"24",20,24,0.180128271697655,47.624260212551,0.00406735258827905,-45.1553478590081,16.8412603493327
"25",20,25,0.250276738402776,44.3215046833138,0.00861940596217885,-30.3115692344154,38.1678193335155
"26",20,26,0.326572718217948,36.9611973316864,0.0218591764945533,-27.5436671889209,25.8877023582312
"27",20,27,0.283966944444577,41.9123542150335,0.00165788985974592,-46.7568303201809,9.33315184968713
"28",20,28,0.42379342386669,35.3023173007207,4.56436331609523e-05,-51.9128918852469,24.5166400513665
"29",20,29,0.252707052186655,39.9820600025865,0.00546842044166653,-29.4158118179975,35.3842830591961
"30",20,30,0.491797569548491,30.896061966822,0.000818232142402928,-47.7923036064176,22.6971631981716
"31",20,31,0.361887266514676,44.3633077275018,0.00612396589779402,-30.3474780072716,39.8276157915216
"32",20,32,0.248527150647782,34.067166826499,0.101290808311298,-26.9058020980963,6.61634617764641
"33",20,33,0.352431092777052,35.0545253392944,0.00735426942294583,-33.8694634810964,26.4889806716121
"34",20,34,0.24362820189654,36.0132066404945,0.00808311161020378,-27.5246302165559,23.3366679467259
"35",20,35,0.422348286054639,34.7137872460133,0.00542196458523454,-47.6018908890926,15.7378991789003
"36",20,36,0.382704193170054,41.8877133744696,0.000736964158183396,-47.5570657789069,32.2858692196382
"37",20,37,0.369199573225905,33.3019972013056,6.96542489823426e-05,-42.7471297984911,25.3619114925563
"38",20,38,0.332794387338174,36.7385534325139,0.011796108292033,-37.7735889480578,25.1300367166651
"39",20,39,0.298383193206197,36.009474835641,6.86410400799138e-05,-50.3321782939089,15.1327378130133
"40",20,40,0.0875751559960943,41.9787263549221,0.119724831151304,-26.4844465306319,11.1993411860729
"41",20,41,0.340558620950241,35.9525389196383,0.000872086949268548,-55.5265474695568,2.10647647281503
"42",20,42,0.309448785164627,39.4897389844807,0.000634251866392638,-46.1267576223394,18.8220260350466
"43",20,43,0.235753074920164,47.703303490427,0.004140555382581,-16.7278681884517,46.856189793946
"44",20,44,0.273251294509572,40.1666017824634,0.00435806726552138,-48.7627016606243,10.9156046706809
"45",20,45,0.330336826313697,38.7390011666773,0.00190285087976769,-47.8742662591893,23.3203374614166
"46",20,46,0.253316729998796,36.5882591833657,0.00248598784139582,-39.0775781009455,19.6786141048257
"47",20,47,0.356702156471657,46.1955683162341,0.00218425465859069,-31.0255378558201,35.296504116201
"48",20,48,0.325637475829715,44.2763799402039,0.00645793948116218,-42.5578907548595,23.1803631841774
"49",20,49,0.240765031464283,41.6346806443406,0.0056400654390597,-29.6151092927661,35.7051075697996
"50",20,50,0.317216695999443,41.7520856530337,0.0107569855393841,-16.0423032901558,37.0686834137716
"51",20,51,0.144395347676635,42.8019110162317,0.0568271077552711,-36.5363029183575,7.06149319036881
"52",20,52,0.406473855986274,41.0571397099306,4.38767101458976e-05,-59.8250537146358,30.1867285630138
"53",20,53,0.412375451593347,45.7157603572383,0.000221751062169569,-45.9781869685049,43.1263005714615
