"","Tsize","rep","R2","RMSE","TvsS","BSm","BTm"
"194",25,94,0.298578077962547,25.7832591737939,0.0164819379540326,-34.3648825685062,-0.953690838021161
"195",25,95,0.257318972517397,22.6435609487547,0.00853231888992334,-41.2398511026425,-8.98037609832293
"196",25,96,0.178807931066064,21.188837711226,0.0380941355137314,-35.5331769766772,-17.8937076255183
"197",25,97,0.409447774216819,24.3076714047418,0.00180247799768015,-46.9220065464018,1.92877030282024
"198",25,98,0.278573623716894,27.4395704625874,0.00113158014327032,-44.515728388546,-0.831882833360398
"199",25,99,0.356901677622466,22.3567283655361,0.000938041791887262,-41.5096057936367,-9.91793666015906
"200",25,100,0.321161730019783,18.0039875221329,0.0166661484884514,-36.253770502776,-13.4046449120237
"201",30,1,0.280682527724656,24.7136972646412,0.0175217650439849,-37.0250065655528,-2.78462080427269
"202",30,2,0.335046098403076,19.8420094758814,0.000661898792541214,-44.182127014238,-8.67276516196458
"203",30,3,0.348610908724884,22.4962571852287,0.000448101555307712,-37.3853818073865,3.87092773559667
"204",30,4,0.352063330521671,17.032647678984,0.0155841522969117,-42.3028357425527,-17.2148193891137
"205",30,5,0.21623011817,24.444591811202,0.00844686575037589,-36.2582560878714,-6.50723411521466
"206",30,6,0.211522511544529,19.7603936646714,0.0800936549833047,-28.4907797038867,-12.5562221498152
"207",30,7,0.440655230348678,20.4665183067337,0.000508254291211753,-38.2451680862185,-1.46579818975059
"208",30,8,0.363188829865909,23.7117320996561,0.000480136751873887,-43.4503565065148,1.34356173887039
"209",30,9,0.223742498818474,19.941689329307,0.00340584973678443,-38.646234132258,-9.7186430684477
"210",30,10,0.191498069576434,26.779608432981,0.0383488148491123,-26.4788574901749,-2.05125671742426
"211",30,11,0.291739032273585,23.1940814262373,0.0115232850250415,-36.7656185160178,-9.66808738347212
"212",30,12,0.30210718977443,21.1392906919801,0.00813430333398729,-36.1198856620963,-7.20870209689177
"213",30,13,0.253398648380858,28.2099178881317,0.00192272679342654,-40.4549749519719,-5.74486661902856
"214",30,14,0.153387175001734,24.0384284548109,0.00364936144471918,-27.3354546132195,5.89408733990545
"215",30,15,0.284673883161927,16.9458504385343,0.0173837726209048,-31.2411401747574,-8.92567424877388
"216",30,16,0.263413909593031,23.3196605373295,0.00116769835010588,-42.9647088138432,-9.43484005935568
"217",30,17,0.29422829308689,18.8049408077787,0.00315169262225036,-40.1040608122979,-13.5838348467797
"218",30,18,0.445405472666282,21.6253132318717,0.00148387254277287,-48.7762849963435,-3.64452277683968
"219",30,19,0.199297602915483,21.2347284634043,0.00010102661418951,-43.5439701832123,-8.49276944245063
"220",30,20,0.342058914050797,26.0085156485821,0.00999525109424019,-40.867435353774,0.653862617336243
"221",30,21,0.309267242508414,20.5067287083594,0.00110423298765723,-39.8421409145314,3.09567797718309
"222",30,22,0.250825373798407,21.8870128309968,0.00167809687313658,-35.4715203273167,0.120291622265699
"223",30,23,0.365632884973472,21.5987051824437,0.00565527850721429,-36.6372493133593,-0.629515485121322
"224",30,24,0.226812036223678,25.5036696198002,0.0642063290439479,-32.4572710598552,-6.67066365296275
"225",30,25,0.121168710234485,23.0336426423183,0.215035880374815,-33.2143663120406,-20.3700157819057
"226",30,26,0.245410055302501,24.4976232457353,0.00981107559292899,-40.6754609622682,-4.44048464389251
"227",30,27,0.24360773030765,17.6809377404101,0.00138755459657266,-38.9109408991584,-4.45509579096389
"228",30,28,0.346641751243518,21.0739154823015,0.000145185420836372,-44.1595826766613,-3.54065537707264
"229",30,29,0.187176008732725,25.1067190565376,0.0147968986606447,-28.4609254077315,4.66663728601389
"230",30,30,0.287477771033821,22.5574616338534,0.00124058244156973,-43.9123099986468,-5.56814669443739
"231",30,31,0.355026412125229,21.4056796555245,0.00828131611711968,-31.8980250839016,3.19518721338922
"232",30,32,0.315268375146636,23.1285265547656,5.66073726244403e-05,-36.0492881483211,9.55992190173421
"233",30,33,0.382345324352186,17.7959398946331,0.00566662424056951,-35.8347819532162,-6.86194547781436
